event_id,index,farm_id,cow_id,ref_event_datetime,birth_date,breed,InseminationDate,PreviousHeatEventDate,PreviousHeatEventType,PreviousCalvingDate,GestationObsDate,GestationObs,SerialNumber,idAssignments,AssignmentBegin,AssignmentEnd,event_type,season,country,cattle_mode,rank
FR1733538589_2020-01-02,56,FR-17356029,FR1733538589,2020-01-02 12:00:00,2014-06-13T00:00:00,71,2020-01-02T12:00:00,2020-01-01T03:00:00,Confirmation,2019-09-20T12:00:00,2020-01-10T12:00:00,Constat de gestation positif,00P8V,1130,2019-11-14T18:52:00,2020-01-10T11:29:01,artificial_insemination,hiver,FR,allaitant,vache
FR5627075484_2019-12-23,314,FR-56151039,FR5627075484,2019-12-23 12:00:00,2013-09-11T00:00:00,71,2019-12-23T07:00:00,2019-12-22T15:00:00,Confirmation,2016-03-09T12:00:00,2020-01-22T13:00:00,Constat de gestation positif,021XB,1355,2019-11-20T10:17:00,,artificial_insemination,hiver,FR,allaitant,vache
FR5627075619_2019-12-23,358,FR-56151039,FR5627075619,2019-12-23 12:00:00,2017-02-13T00:00:00,71,2019-12-23T07:00:00,2019-12-23T00:30:00,Confirmation,2019-11-04T12:00:00,2020-01-22T13:00:00,Constat de gestation positif,021Y1,1359,2019-11-19T21:46:04,,artificial_insemination,hiver,FR,allaitant,genisse
FR5627075633_2019-12-21,362,FR-56151039,FR5627075633,2019-12-21 12:00:00,2017-05-30T00:00:00,71,2019-12-21T08:00:00,2019-12-20T12:30:00,Confirmation,,2020-01-22T13:00:00,Constat de gestation positif,021XV,1365,2019-11-19T18:34:10,2019-12-31T05:33:49,artificial_insemination,hiver,FR,allaitant,genisse
FR5940603938_2019-12-16,369,FR-59091016,FR5940603938,2019-12-16 12:00:00,2015-04-27T00:00:00,79,2019-12-16T12:00:00,2019-12-15T19:30:00,Confirmation,2019-07-13T12:00:00,2020-01-22T12:00:00,Constat de gestation positif,00UBN,126,2019-09-07T08:23:50,2020-01-27T12:55:29,artificial_insemination,hiver,FR,allaitant,vache
FR5945124715_2019-12-14,371,FR-59091016,FR5945124715,2019-12-14 12:00:00,2018-03-31T00:00:00,79,2019-12-14T12:00:00,2019-12-13T21:30:00,Confirmation,,2020-01-22T12:00:00,Constat de gestation positif,00UBO,145,2019-09-07T06:50:10,2020-01-26T10:02:57,artificial_insemination,hiver,FR,allaitant,genisse
FR5945411140_2019-12-13,380,FR-59326005,FR5945411140,2019-12-13 12:00:00,2018-03-05T00:00:00,25,2019-12-13T12:00:00,2019-12-12T19:30:00,Confirmation,,2020-01-21T12:00:00,Constat de gestation positif,00YXD,1254,2019-01-26T19:50:03,,artificial_insemination,hiver,FR,allaitant,genisse
FR5945124661_2019-12-12,370,FR-59091016,FR5945124661,2019-12-12 12:00:00,2018-01-25T00:00:00,79,2019-12-12T12:00:00,2019-12-11T07:30:00,Confirmation,,2020-01-22T12:00:00,Constat de gestation positif,00UBB,129,2019-09-06T17:27:07,2020-01-26T10:01:37,artificial_insemination,hiver,FR,allaitant,genisse
FR5944628025_2019-12-11,423,FR-59667028,FR5944628025,2019-12-11 12:00:00,2018-03-04T00:00:00,25,2019-12-11T12:00:00,2019-11-21T12:00:00,Prédiction,,2020-01-31T12:00:00,Constat de gestation positif,014OQ,1032,2019-06-15T09:28:05,2020-01-31T17:29:14,artificial_insemination,hiver,FR,allaitant,genisse
FR1733547235_2019-12-10,62,FR-17356029,FR1733547235,2019-12-10 12:00:00,2017-10-25T00:00:00,71,2019-12-10T12:00:00,2019-12-09T15:30:00,Confirmation,,2020-01-10T12:00:00,Constat de gestation positif,00P89,1132,2019-11-14T18:51:00,2020-01-10T11:28:02,artificial_insemination,hiver,FR,allaitant,genisse
FR5627075467_2019-12-10,309,FR-56151039,FR5627075467,2019-12-10 12:00:00,2012-12-12T00:00:00,71,2019-12-10T06:00:00,2019-12-09T18:00:00,Confirmation,2016-10-30T23:00:00,2020-01-15T08:00:00,Constat de gestation positif,021Y0,1367,2019-11-26T14:19:45,,artificial_insemination,hiver,FR,allaitant,vache
FR1733547189_2019-12-10,61,FR-17356029,FR1733547189,2019-12-10 12:00:00,2017-03-29T00:00:00,71,2019-12-10T12:00:00,,None,,2020-01-10T12:00:00,Constat de gestation positif,00P7Z,1134,2019-11-14T18:53:00,,artificial_insemination,hiver,FR,allaitant,genisse
FR5627075663_2019-12-09,368,FR-56151039,FR5627075663,2019-12-09 12:00:00,2018-03-28T00:00:00,71,2019-12-09T08:00:00,2019-12-08T02:30:00,Confirmation,,2020-01-22T13:00:00,Constat de gestation positif,021XH,1425,2019-11-27T15:49:53,,artificial_insemination,hiver,FR,allaitant,genisse
FR4920153532_2019-12-08,184,FR-49075018,FR4920153532,2019-12-08 12:00:00,2018-02-05T00:00:00,38,2019-12-08T12:00:00,2019-12-07T22:30:00,Confirmation,,2020-01-23T12:00:00,Constat de gestation positif,00RDQ,234,2019-10-21T09:35:30,2019-12-26T10:36:21,artificial_insemination,hiver,FR,allaitant,genisse
FR4920153525_2019-12-08,182,FR-49075018,FR4920153525,2019-12-08 12:00:00,2018-01-31T00:00:00,38,2019-12-08T12:00:00,2019-12-07T19:30:00,Confirmation,,2020-01-23T12:00:00,Constat de gestation positif,00RDD,238,2019-10-21T09:15:13,2019-12-26T10:45:39,artificial_insemination,hiver,FR,allaitant,genisse
FR5944628026_2019-12-08,424,FR-59667028,FR5944628026,2019-12-08 12:00:00,2018-03-05T00:00:00,25,2019-12-08T12:00:00,2019-12-07T16:30:00,Confirmation,,2020-01-31T12:00:00,Constat de gestation positif,014OW,1034,2019-06-15T09:29:57,2020-01-31T18:01:51,artificial_insemination,hiver,FR,allaitant,genisse
FR4431456812_2019-12-07,74,FR-44073052,FR4431456812,2019-12-07 12:00:00,2014-01-09T00:00:00,79,2019-12-07T12:00:00,2019-11-16T23:00:00,Confirmation,2019-09-10T12:00:00,2020-01-17T12:00:00,Constat de gestation positif,00R9R,97,2019-07-26T15:32:21,2020-01-15T11:04:32,artificial_insemination,hiver,FR,allaitant,vache
FR5627075444_2019-12-06,299,FR-56151039,FR5627075444,2019-12-06 12:00:00,2012-04-22T00:00:00,71,2019-12-06T08:00:00,2019-12-05T12:30:00,Confirmation,2016-03-28T22:00:00,2020-01-15T08:00:00,Constat de gestation positif,020KJ,1232,2019-10-18T09:11:00,,artificial_insemination,hiver,FR,allaitant,vache
FR4920153555_2019-12-06,187,FR-49075018,FR4920153555,2019-12-06 12:00:00,2018-03-08T00:00:00,38,2019-12-06T12:00:00,2019-12-05T16:00:00,Confirmation,,2020-01-23T12:00:00,Constat de gestation positif,00RD3,239,2019-10-21T09:49:34,2019-12-26T10:49:13,artificial_insemination,hiver,FR,allaitant,genisse
FR5627075629_2019-12-04,361,FR-56151039,FR5627075629,2019-12-04 12:00:00,2017-04-28T00:00:00,71,2019-12-04T08:00:00,2019-12-04T00:30:00,Confirmation,2019-09-19T12:00:00,2020-01-15T08:00:00,Constat de gestation positif,020KQ,1250,2019-10-18T09:20:00,,artificial_insemination,hiver,FR,allaitant,genisse
FR4431456815_2019-12-04,75,FR-44073052,FR4431456815,2019-12-04 12:00:00,2014-01-12T00:00:00,79,2019-12-04T12:00:00,2019-11-20T11:00:00,Confirmation,2019-09-05T12:00:00,2020-01-17T12:00:00,Constat de gestation positif,00R9Y,94,2019-07-26T12:16:52,2020-01-17T18:17:05,artificial_insemination,hiver,FR,allaitant,vache
FR5627075616_2019-12-04,354,FR-56151039,FR5627075616,2019-12-04 12:00:00,2016-12-04T00:00:00,71,2019-12-04T08:00:00,2019-12-03T23:00:00,Confirmation,2019-09-20T12:00:00,2020-01-15T08:00:00,Constat de gestation positif,020KF,1248,2019-10-18T09:15:00,,artificial_insemination,hiver,FR,allaitant,vache
FR5627075653_2019-12-03,365,FR-56151039,FR5627075653,2019-12-03 12:00:00,2017-12-11T00:00:00,71,2019-12-03T08:00:00,2019-12-02T18:30:00,Confirmation,,2020-01-02T13:00:00,Constat de gestation positif,021XJ,1382,2019-11-20T14:47:29,,artificial_insemination,hiver,FR,allaitant,genisse
FR4431457000_2019-12-02,92,FR-44073052,FR4431457000,2019-12-02 12:00:00,2016-01-13T00:00:00,79,2019-12-02T12:00:00,2019-11-11T06:30:00,Confirmation,2019-08-31T12:00:00,2020-01-17T12:00:00,Constat de gestation positif,00RA2,136,2019-07-26T11:53:59,2020-01-15T11:25:17,artificial_insemination,hiver,FR,allaitant,vache
FR4431456908_2019-12-02,80,FR-44073052,FR4431456908,2019-12-02 12:00:00,2015-01-02T00:00:00,79,2019-12-02T12:00:00,2019-11-20T08:30:00,Confirmation,2019-08-17T12:00:00,2020-01-17T12:00:00,Constat de gestation positif,00R9J,138,2019-07-26T12:33:46,2020-01-15T11:04:51,artificial_insemination,hiver,FR,allaitant,vache
FR5627075642_2019-11-30,364,FR-56151039,FR5627075642,2019-11-30 12:00:00,2017-09-20T00:00:00,71,2019-11-30T08:00:00,2019-11-29T14:00:00,Confirmation,,2020-01-02T13:00:00,Constat de gestation positif,021XT,1373,2019-11-19T19:01:08,,artificial_insemination,automne,FR,allaitant,genisse
FR4431457061_2019-11-30,101,FR-44073052,FR4431457061,2019-11-30 12:00:00,2016-09-18T00:00:00,79,2019-11-30T12:00:00,2019-11-20T11:00:00,Confirmation,2019-09-12T12:00:00,2020-01-17T12:00:00,Constat de gestation positif,00R9W,148,2019-07-26T13:24:09,2020-01-15T11:15:49,artificial_insemination,automne,FR,allaitant,vache
FR5942211048_2019-11-30,378,FR-59326005,FR5942211048,2019-11-30 12:00:00,2017-03-05T00:00:00,25,2019-11-30T12:00:00,2019-11-30T03:30:00,Confirmation,2018-12-18T12:00:00,2020-01-21T12:00:00,Constat de gestation positif,00YXZ,1239,2019-01-27T11:41:19,,artificial_insemination,automne,FR,allaitant,genisse
FR1733538608_2019-11-30,59,FR-17356029,FR1733538608,2019-11-30 12:00:00,2014-08-19T00:00:00,71,2019-11-30T12:00:00,2019-11-29T06:00:00,Confirmation,2019-09-25T12:00:00,2020-01-10T12:00:00,Constat de gestation positif,00P8Y,1131,2019-11-14T18:53:00,2020-01-10T11:25:48,artificial_insemination,automne,FR,allaitant,vache
FR5627075609_2019-11-28,351,FR-56151039,FR5627075609,2019-11-28 12:00:00,2016-10-17T00:00:00,71,2019-11-28T14:00:00,2019-11-28T05:30:00,Confirmation,2019-09-27T12:00:00,2020-01-02T13:00:00,Constat de gestation positif,01Z0Y,1180,2019-10-18T09:21:00,,artificial_insemination,automne,FR,allaitant,vache
FR5627075618_2019-11-27,357,FR-56151039,FR5627075618,2019-11-27 12:00:00,2017-02-03T00:00:00,71,2019-11-27T08:00:00,2019-11-26T11:30:00,Confirmation,2019-09-22T12:00:00,2020-01-02T13:00:00,Constat de gestation positif,020KS,1229,2019-10-18T09:18:00,,artificial_insemination,automne,FR,allaitant,genisse
FR5627075426_2019-11-27,294,FR-56151039,FR5627075426,2019-11-27 12:00:00,2011-12-10T00:00:00,71,2019-11-27T08:00:00,2019-02-04T18:30:00,Confirmation,2016-09-29T12:00:00,2020-01-02T13:00:00,Constat de gestation positif,021XL,1368,2019-11-20T01:57:11,,artificial_insemination,automne,FR,allaitant,vache
FR5627075419_2019-11-27,290,FR-56151039,FR5627075419,2019-11-27 12:00:00,2011-10-11T00:00:00,71,2019-11-27T08:00:00,2019-11-26T16:30:00,Confirmation,2016-09-16T12:00:00,2020-01-15T08:00:00,Constat de gestation positif,020KL,1223,2019-10-18T09:10:00,,artificial_insemination,automne,FR,allaitant,vache
FR5627075623_2019-11-27,360,FR-56151039,FR5627075623,2019-11-27 12:00:00,2017-03-12T00:00:00,71,2019-11-27T08:00:00,2019-11-26T12:00:00,Confirmation,2019-09-03T12:00:00,2020-01-15T08:00:00,Constat de gestation positif,020KK,1231,2019-10-18T09:19:00,,artificial_insemination,automne,FR,allaitant,genisse
FR4920153516_2019-11-27,179,FR-49075018,FR4920153516,2019-11-27 12:00:00,2018-01-21T00:00:00,38,2019-11-27T12:00:00,2019-11-22T17:30:00,Confirmation,,2020-01-23T12:00:00,Constat de gestation positif,00RDL,233,2019-10-21T09:49:30,2019-12-26T10:49:44,artificial_insemination,automne,FR,allaitant,genisse
FR5627075617_2019-11-25,356,FR-56151039,FR5627075617,2019-11-25 12:00:00,2016-12-07T00:00:00,71,2019-11-25T15:00:00,2019-11-25T10:30:00,Confirmation,2019-09-02T12:00:00,2020-01-02T13:00:00,Constat de gestation positif,020KO,1247,2019-10-18T09:16:00,,artificial_insemination,automne,FR,allaitant,vache
FR5627075560_2019-11-24,328,FR-56151039,FR5627075560,2019-11-24 12:00:00,2015-10-05T00:00:00,71,2019-11-24T09:00:00,2019-11-24T00:00:00,Confirmation,2018-09-07T12:00:00,2020-01-02T13:00:00,Constat de gestation positif,020KI,1226,2019-10-18T09:12:00,,artificial_insemination,automne,FR,allaitant,vache
FR5627075461_2019-11-24,307,FR-56151039,FR5627075461,2019-11-24 12:00:00,2012-10-30T00:00:00,71,2019-11-24T09:00:00,2019-11-24T00:00:00,Confirmation,2016-09-22T22:00:00,2020-01-02T13:00:00,Constat de gestation positif,020KM,1245,2019-10-18T09:11:00,,artificial_insemination,automne,FR,allaitant,vache
FR5627075654_2019-11-24,366,FR-56151039,FR5627075654,2019-11-24 12:00:00,2017-12-12T00:00:00,71,2019-11-24T09:00:00,,None,,2020-01-02T13:00:00,Constat de gestation positif,021XE,1379,2019-11-20T10:23:46,,artificial_insemination,automne,FR,allaitant,genisse
FR5942210898_2019-11-23,373,FR-59326005,FR5942210898,2019-11-23 12:00:00,2015-10-06T00:00:00,25,2019-11-23T12:00:00,2019-11-22T07:30:00,Confirmation,2018-12-30T12:00:00,2020-01-21T12:00:00,Constat de gestation positif,00YQF,1394,2019-05-12T11:51:07,,artificial_insemination,automne,FR,allaitant,vache
FR1733547263_2019-11-21,63,FR-17356029,FR1733547263,2019-11-21 12:00:00,2018-01-05T00:00:00,71,2019-11-21T12:00:00,2019-11-20T16:00:00,Confirmation,,2020-01-10T12:00:00,Constat de gestation positif,00P88,1133,2019-11-14T18:50:00,2020-01-10T11:31:55,artificial_insemination,automne,FR,allaitant,genisse
FR5627075637_2019-11-20,363,FR-56151039,FR5627075637,2019-11-20 12:00:00,2017-09-07T00:00:00,71,2019-11-20T08:00:00,,None,,2020-01-02T13:00:00,Constat de gestation positif,021XQ,1363,2019-11-20T10:17:53,,artificial_insemination,automne,FR,allaitant,genisse
FR4431456666_2019-11-18,71,FR-44073052,FR4431456666,2019-11-18 12:00:00,2012-04-01T00:00:00,79,2019-11-18T12:00:00,2019-11-17T10:00:00,Confirmation,2019-08-23T12:00:00,2020-01-02T12:00:00,Constat de gestation positif,00R9K,88,2019-07-26T14:49:10,2020-01-16T09:20:14,artificial_insemination,automne,FR,allaitant,vache
FR4431456931_2019-11-18,83,FR-44073052,FR4431456931,2019-11-18 12:00:00,2015-03-05T00:00:00,79,2019-11-18T12:00:00,2019-10-10T18:00:00,Confirmation,2019-09-21T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00R9Q,182,2019-10-30T05:02:00,2020-01-15T11:21:41,artificial_insemination,automne,FR,allaitant,vache
FR4431456942_2019-11-18,85,FR-44073052,FR4431456942,2019-11-18 12:00:00,2015-08-28T00:00:00,79,2019-11-18T12:00:00,2019-11-17T03:30:00,Confirmation,2019-09-13T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00R9G,141,2019-07-26T11:50:49,2020-01-15T11:21:24,artificial_insemination,automne,FR,allaitant,vache
FR4973400262_2019-11-14,242,FR-49349109,FR4973400262,2019-11-14 12:00:00,2014-08-28T00:00:00,79,2019-11-14T12:00:00,2019-11-13T10:00:00,Confirmation,2019-08-03T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RAZ,64,2019-09-03T08:08:00,2019-12-11T16:43:17,artificial_insemination,automne,FR,allaitant,vache
FR4431456966_2019-11-14,88,FR-44073052,FR4431456966,2019-11-14 12:00:00,2015-09-22T00:00:00,79,2019-11-14T12:00:00,,None,2019-10-02T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00R9H,139,2019-07-26T13:38:04,2020-01-15T11:09:42,artificial_insemination,automne,FR,allaitant,vache
FR4920153569_2019-11-13,189,FR-49075018,FR4920153569,2019-11-13 12:00:00,2018-04-03T00:00:00,38,2019-11-13T12:00:00,,None,,2019-12-23T12:00:00,Constat de gestation positif,00RD0,227,2019-10-21T09:27:47,2019-12-24T09:02:36,artificial_insemination,automne,FR,allaitant,genisse
FR4431456809_2019-11-12,73,FR-44073052,FR4431456809,2019-11-12 12:00:00,2014-01-03T00:00:00,79,2019-11-12T12:00:00,2019-10-20T22:00:00,Suractivité,2019-08-23T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00RA8,146,2019-07-26T17:05:10,2020-01-15T11:06:34,artificial_insemination,automne,FR,allaitant,vache
FR4431456952_2019-11-12,86,FR-44073052,FR4431456952,2019-11-12 12:00:00,2015-09-05T00:00:00,79,2019-11-12T12:00:00,2019-10-20T00:00:00,Confirmation,2019-08-27T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00R9N,175,2019-07-26T16:23:49,2020-01-15T11:24:42,artificial_insemination,automne,FR,allaitant,vache
FR4920153545_2019-11-12,186,FR-49075018,FR4920153545,2019-11-12 12:00:00,2018-02-22T00:00:00,38,2019-11-12T12:00:00,2019-11-11T16:00:00,Confirmation,,2019-12-23T12:00:00,Constat de gestation positif,00RD1,207,2019-10-21T09:47:27,2019-12-24T09:17:58,artificial_insemination,automne,FR,allaitant,genisse
FR4431456926_2019-11-11,82,FR-44073052,FR4431456926,2019-11-11 12:00:00,2015-02-06T00:00:00,79,2019-11-11T12:00:00,2019-11-11T04:00:00,Confirmation,2019-08-14T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00R9X,84,2019-07-26T12:18:34,2020-01-15T11:21:30,artificial_insemination,automne,FR,allaitant,vache
FR4431456866_2019-11-11,78,FR-44073052,FR4431456866,2019-11-11 12:00:00,2014-08-06T00:00:00,79,2019-11-11T12:00:00,2019-11-10T21:30:00,Confirmation,2019-08-26T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00R9L,140,2019-07-26T13:11:50,2020-01-15T11:14:04,artificial_insemination,automne,FR,allaitant,vache
FR4431457002_2019-11-11,93,FR-44073052,FR4431457002,2019-11-11 12:00:00,2016-01-15T00:00:00,79,2019-11-11T12:00:00,2019-10-20T22:00:00,Suractivité,2019-09-22T12:00:00,2019-12-30T12:00:00,Constat de gestation positif,00RA9,143,2019-07-26T13:30:06,2020-01-16T09:22:17,artificial_insemination,automne,FR,allaitant,vache
FR5944627929_2019-11-10,417,FR-59667028,FR5944627929,2019-11-10 12:00:00,2016-11-08T00:00:00,25,2019-11-10T12:00:00,2019-11-10T04:00:00,Confirmation,2019-07-24T12:00:00,2019-12-11T12:00:00,Constat de gestation positif,014OK,1115,2019-08-09T09:37:00,2019-12-12T09:37:26,artificial_insemination,automne,FR,allaitant,vache
FR4973400307_2019-11-08,253,FR-49349109,FR4973400307,2019-11-08 12:00:00,2015-08-06T00:00:00,79,2019-11-08T12:00:00,2019-11-07T21:00:00,Confirmation,2019-08-03T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RB3,68,2019-09-03T07:43:00,2019-12-11T16:14:40,artificial_insemination,automne,FR,allaitant,vache
FR4920153574_2019-11-08,190,FR-49075018,FR4920153574,2019-11-08 12:00:00,2018-04-29T00:00:00,38,2019-11-08T12:00:00,2019-11-07T16:00:00,Confirmation,,2019-12-23T12:00:00,Constat de gestation positif,00RD8,221,2019-10-21T09:06:00,2019-12-24T09:10:23,artificial_insemination,automne,FR,allaitant,genisse
FR4431456818_2019-11-07,77,FR-44073052,FR4431456818,2019-11-07 12:00:00,2014-01-17T00:00:00,79,2019-11-07T12:00:00,2019-10-12T19:30:00,Confirmation,2019-09-19T12:00:00,2019-12-19T12:00:00,Constat de gestation positif,00R9O,73,2019-07-26T15:07:52,2019-11-14T05:08:43,artificial_insemination,automne,FR,allaitant,vache
FR4973400273_2019-11-07,248,FR-49349109,FR4973400273,2019-11-07 12:00:00,2014-09-29T00:00:00,79,2019-11-07T12:00:00,2019-11-07T11:30:00,Prédiction,2019-08-09T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RAX,72,2019-08-02T16:52:29,2019-12-11T16:23:13,artificial_insemination,automne,FR,allaitant,vache
FR4920153531_2019-11-07,183,FR-49075018,FR4920153531,2019-11-07 12:00:00,2018-02-04T00:00:00,38,2019-11-07T12:00:00,2019-11-06T23:00:00,Confirmation,,2019-12-23T12:00:00,Constat de gestation positif,00RDK,235,2019-10-21T09:29:15,2019-12-24T09:30:07,artificial_insemination,automne,FR,allaitant,genisse
FR4920153542_2019-11-04,185,FR-49075018,FR4920153542,2019-11-04 12:00:00,2018-02-19T00:00:00,38,2019-11-04T12:00:00,2019-11-03T05:30:00,Confirmation,,2019-12-23T12:00:00,Constat de gestation positif,00RDM,223,2019-10-21T09:31:51,2019-12-24T09:02:22,artificial_insemination,automne,FR,allaitant,genisse
FR4431456650_2019-11-04,70,FR-44073052,FR4431456650,2019-11-04 12:00:00,2012-02-10T00:00:00,79,2019-11-04T12:00:00,2019-11-03T17:30:00,Confirmation,2019-08-18T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RA6,82,2019-07-26T12:15:18,2020-01-15T11:16:11,artificial_insemination,automne,FR,allaitant,vache
FR4431456964_2019-11-04,87,FR-44073052,FR4431456964,2019-11-04 12:00:00,2015-09-18T00:00:00,79,2019-11-04T12:00:00,2019-11-03T20:30:00,Confirmation,2019-08-27T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00R9P,137,2019-07-26T12:56:00,2020-01-15T10:56:10,artificial_insemination,automne,FR,allaitant,vache
FR4431456889_2019-11-04,79,FR-44073052,FR4431456889,2019-11-04 12:00:00,2014-09-08T00:00:00,79,2019-11-04T12:00:00,2019-10-10T17:30:00,Confirmation,2019-09-13T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00R9Z,131,2019-07-26T13:15:20,2020-01-15T11:17:35,artificial_insemination,automne,FR,allaitant,vache
FR4957786927_2019-11-03,204,FR-49260105,FR4957786927,2019-11-03 12:00:00,2012-08-12T00:00:00,79,2019-11-03T12:00:00,2018-12-07T22:30:00,Prédiction,2019-08-27T12:00:00,2019-12-09T12:00:00,Constat de gestation positif,00R8P,150,2019-07-29T16:14:00,2019-12-19T11:28:07,artificial_insemination,automne,FR,allaitant,vache
FR4431457032_2019-11-02,96,FR-44073052,FR4431457032,2019-11-02 12:00:00,2016-08-20T00:00:00,79,2019-11-02T12:00:00,2018-11-27T12:00:00,Confirmation,2019-10-02T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00R9U,134,2019-07-26T13:21:51,2020-01-16T09:23:11,artificial_insemination,automne,FR,allaitant,vache
FR5944627948_2019-11-02,420,FR-59667028,FR5944627948,2019-11-02 12:00:00,2017-01-30T00:00:00,25,2019-11-02T12:00:00,2019-11-01T21:30:00,Confirmation,2019-02-06T12:00:00,2019-12-11T12:00:00,Constat de gestation positif,014P6,1025,2019-06-12T10:04:00,2019-12-11T10:39:10,artificial_insemination,automne,FR,allaitant,genisse
FR4920153519_2019-11-01,180,FR-49075018,FR4920153519,2019-11-01 12:00:00,2018-01-22T00:00:00,38,2019-11-01T12:00:00,2019-10-31T10:30:00,Confirmation,,2019-12-23T12:00:00,Constat de gestation positif,00RDT,246,2019-10-21T09:24:27,2019-12-24T09:25:37,artificial_insemination,automne,FR,allaitant,genisse
FR5944627905_2019-11-01,415,FR-59667028,FR5944627905,2019-11-01 12:00:00,2016-06-23T00:00:00,25,2019-11-01T12:00:00,2019-10-31T13:00:00,Confirmation,2019-07-20T12:00:00,2019-12-11T12:00:00,Constat de gestation positif,014P9,1084,2019-07-23T08:47:00,2019-12-12T09:48:36,artificial_insemination,automne,FR,allaitant,vache
FR4431456974_2019-11-01,89,FR-44073052,FR4431456974,2019-11-01 12:00:00,2015-10-07T00:00:00,79,2019-11-01T12:00:00,2019-10-31T21:30:00,Confirmation,2019-08-30T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RA4,133,2019-07-26T13:24:55,2020-01-15T11:11:45,artificial_insemination,automne,FR,allaitant,vache
FR4920153561_2019-11-01,188,FR-49075018,FR4920153561,2019-11-01 12:00:00,2018-03-16T00:00:00,38,2019-11-01T12:00:00,2019-10-31T14:30:00,Confirmation,,2019-12-23T12:00:00,Constat de gestation positif,00RDJ,257,2019-10-21T10:59:36,2019-12-24T09:30:13,artificial_insemination,automne,FR,allaitant,genisse
FR8567624985_2019-10-31,442,FR-85277038,FR8567624985,2019-10-31 12:00:00,2011-09-22T00:00:00,34,2019-10-31T12:00:00,2019-10-24T14:30:00,Confirmation,2019-09-09T12:00:00,2019-12-12T12:00:00,Constat de gestation positif,011ZG,71,2019-09-30T14:54:21,,artificial_insemination,automne,FR,allaitant,vache
FR8567625351_2019-10-30,447,FR-85277038,FR8567625351,2019-10-30 12:00:00,2017-04-19T00:00:00,34,2019-10-30T12:00:00,2019-10-29T22:30:00,Confirmation,,2019-12-12T12:00:00,Constat de gestation positif,011YM,126,2019-10-23T16:44:48,,artificial_insemination,automne,FR,allaitant,genisse
FR8567625302_2019-10-30,446,FR-85277038,FR8567625302,2019-10-30 12:00:00,2016-08-21T00:00:00,34,2019-10-30T12:00:00,2019-10-17T08:30:00,Confirmation,2019-07-31T12:00:00,2019-12-12T12:00:00,Constat de gestation positif,011YQ,78,2019-10-08T11:25:25,,artificial_insemination,automne,FR,allaitant,vache
FR4431456976_2019-10-29,90,FR-44073052,FR4431456976,2019-10-29 12:00:00,2015-10-10T00:00:00,79,2019-10-29T12:00:00,2019-10-29T07:30:00,Confirmation,2019-08-22T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RA1,142,2019-07-26T13:24:56,2020-01-15T10:56:48,artificial_insemination,automne,FR,allaitant,vache
FR4973400305_2019-10-28,251,FR-49349109,FR4973400305,2019-10-28 12:00:00,2015-08-02T00:00:00,71,2019-10-28T12:00:00,2019-10-27T20:00:00,Confirmation,2019-07-29T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RAL,69,2019-09-03T08:02:00,2019-12-11T16:28:15,artificial_insemination,automne,FR,allaitant,vache
FR4957787048_2019-10-27,212,FR-49260105,FR4957787048,2019-10-27 12:00:00,2014-07-21T00:00:00,79,2019-10-27T12:00:00,2019-10-15T22:30:00,Prédiction,2019-08-19T12:00:00,2019-12-09T12:00:00,Constat de gestation positif,00R8T,127,2019-07-29T16:49:00,2019-12-19T11:18:05,artificial_insemination,automne,FR,allaitant,vache
FR4920153505_2019-10-27,177,FR-49075018,FR4920153505,2019-10-27 12:00:00,2017-11-02T00:00:00,38,2019-10-27T12:00:00,,None,,2019-12-23T12:00:00,Constat de gestation positif,00RD7,224,2019-10-21T09:31:49,2019-12-24T09:32:22,artificial_insemination,automne,FR,allaitant,genisse
FR4973400226_2019-10-27,238,FR-49349109,FR4973400226,2019-10-27 12:00:00,2013-09-08T00:00:00,79,2019-10-27T12:00:00,2019-09-10T10:30:00,Prédiction,2019-08-20T12:00:00,2019-12-16T12:00:00,Constat de gestation positif,00RAU,71,2019-08-02T16:13:20,2019-12-11T16:44:36,artificial_insemination,automne,FR,allaitant,vache
FR8567625159_2019-10-27,444,FR-85277038,FR8567625159,2019-10-27 12:00:00,2014-08-25T00:00:00,34,2019-10-27T12:00:00,2019-10-26T16:30:00,Confirmation,2019-08-29T12:00:00,2019-12-12T12:00:00,Constat de gestation positif,011ZI,93,2019-10-01T11:24:31,,artificial_insemination,automne,FR,allaitant,vache
